hgnc_symbol	chromosome_name
SAA3P	11
GEMIN7	19
AC022068.1	8
PAICSP4	8
RBPJ	4
MTG2	20
CR759798.1	CHR_HSCHR6_MHC_MCF_CTG1
AL590714.1	1
HLA-DMA	CHR_HSCHR6_MHC_MCF_CTG1
AC026991.2	8
USP44	12
MTATP6P19	X
AC026991.1	8
MTND6P32	X
MTND4P32	X
TMBIM7P	7
BLOC1S3	19
UFC1	1
PSMB1	6
Z68871.1	X
RPS12P16	10
RPL21P5	14
AL358787.1	10
SNRPFP1	20
TRIM77BP	11
MTND2P2	X
LINC02647	10
AL133173.2	10
AD000864.1	19
UBTFL9	11
AP4S1	14
CARD10	22
MTCYBP32	X
EIF5AP3	19
PABPC1P12	10
NEK10	3
NKPD1	19
AC025428.1	10
MTND5P26	X
AC005840.3	12
LINC02278	4
LINC01520	10
MTCO1P19	X
GADD45G	9
LY6G5C	CHR_HSCHR6_MHC_MANN_CTG1
PDE7A	8
AL731532.1	10
MTND1P32	X
AL731532.2	10
LINC01872	19
KRTAP5-7	11
MTCO3P19	X
AKR1B10	7
AC063977.5	19
MARK4	19
MTCO2P19	X
KRTAP5-8	11
AC019209.2	12
UBQLN1	9
LILRB5	CHR_HSCHR19LRC_COX1_CTG3_1
RIMKLA	1
AC019209.1	12
SLC39A13	11
AC011998.1	2
AC243571.1	17
AC011998.2	2
YWHAEP7	17
PDE11A	2
RBMS3-AS2	3
TTC24	1
SNRPCP10	3
MESTP4	3
AC022028.1	10
LINC02018	3
GRID1-AS1	10
AL513331.1	1
AZI2	3
AL442663.4	14
ZNF720	16
SLC9B1P3	10
BRD2	CHR_HSCHR6_MHC_MCF_CTG1
UBR3	2
PPIAL4C	1
GRID1	10
IGFALS	16
AC005019.2	7
AL442663.1	14
ACTR3BP5	10
ABCG1	21
AKR1B15	7
TPI1P4	4
CHEK2P5	10
AC068880.4	8
TAAR3P	6
BX679664.2	1
NEUROD1	2
TBC1D3K	17
AL133173.1	10
AP001025.1	18
AC208814.1	CHR_HSCHR1_1_CTG11
SPSB3	16
AC008632.1	5
PAFAH1B2	11
AL161638.3	CHR_HSCHR1_1_CTG11
AL161638.4	CHR_HSCHR1_1_CTG11
RPL31P59	18
LINC01895	18
AL590623.1	10
KLHL10	17
KSR1P1	10
AP002761.4	11
CERKL	2
P2RY2	11
IGKV1OR10-1	10
AC022028.2	10
AL031601.1	10
KRTAP5-9	11
AP000867.5	11
ENPP7P2	3
KRTAP5-10	11
AL354920.1	9
AL445307.1	6
AC008663.1	5
CYCTP	2
HIGD1AP17	14
SLIRP	14
AC008663.3	5
AC002519.1	16
AL049830.3	14
TAAR2	6
PDE11A	2
AC021860.1	4
AL441992.2	9
KLF3-AS1	4
ZER1	9
Z97205.2	6
AC008663.2	5
AL136225.1	6
AL049830.4	14
AL078602.1	6
TMEM161A	19
TAAR1	6
AC015921.1	17
RASSF8-AS1	12
PGAM1P5	12
COCH	14
ATP5MC1P7	10
HLFP1	6
AC002316.1	17
OR8R1P	11
AC090559.1	11
SDHAF4	6
NTN4	12
LINC02611	2
AC004941.2	7
NPM1P12	7
Z97205.3	6
AC004941.1	7
Z97205.1	6
ZNF296	19
AC073314.1	7
AL137005.1	6
MRGPRX3	11
AC092641.1	2
BOD1	5
AC131206.1	12
PPP1R37	19
DNAH1	3
MOSPD3	7
AL606807.1	9
AC022167.4	16
MRGPRX12P	11
AC090099.2	11
LITAFD	16
CD163L1	12
GLTPP1	11
MRGPRX4	11
AC090099.1	11
AC055822.1	8
HLA-DMB	CHR_HSCHR6_MHC_MCF_CTG1
C14orf178	14
CHTF8P1	X
RPL19P20	X
MRPS34	16
AC242842.1	1
KLF3	4
RPSAP61	X
TRIM10	CHR_HSCHR6_MHC_DBB_CTG1
LINC00869	1
VDAC3	8
AC025588.1	19
CCNG1P1	6
VNN1	6
DUSP21	X
SNW1	14
AC112247.1	4
MICOS10P3	3
MTND4LP9	3
AC105250.1	4
CMC1	3
AC093788.1	4
GEMIN7-AS1	19
AC017104.1	2
MARCHF1	4
RPSAP45	6
SLC40A1	2
EXOC3L2	19
B3GNT7	2
ZNF777	7
BPGM	7
CLN6	15
AC242842.2	1
FAM91A2P	1
RASSF8	12
ZBTB8OSP2	2
AC243772.3	1
LINC01863	5
EME2	16
AC017104.2	2
KIF27	9
AC017104.3	2
AC118282.3	4
TRAPPC6A	19
AC118282.2	4
MCM7	7
LINC01942	5
KRT18P65	6
AC118282.4	4
AL583856.2	6
SNX18P23	4
BX470209.1	9
SURF4	9
AL583856.1	6
APEH	3
BX470209.2	9
AL049597.2	1
AC118282.1	4
AC023830.1	16
MTCO3P39	4
RPS12P5	3
LINC01484	5
RBMS3-AS1	3
NR4A2	2
DBIP1	6
AL391840.1	6
CFL2	14
LST1	CHR_HSCHR6_MHC_MANN_CTG1
AC005480.1	14
RBMS3	3
MTND3P22	4
AC008403.2	19
ENTPD5	14
AC016727.2	2
LCA5	6
FGD2	6
AC119751.3	4
AC005757.1	19
AL096869.1	14
CD163	12
ANP32C	4
AC008674.1	5
ATG4C	1
PPP1R21	2
TTC7B	14
CYTH2	19
AC011998.3	2
AC012499.1	2
ZNF746	7
ZNF264	19
AC092045.1	3
VWA5A	11
AFF2	X
API5P2	2
IGF1	12
AC018607.1	8
COLGALT2	1
LYN	8
AL355377.2	9
AL355377.1	9
SYF2P2	9
SNRPEP10	1
AL354733.1	9
AL355377.3	9
TMEM38A	19
TBC1D3L	17
AL355377.4	9
CAPN8	1
AC012488.1	2
ZNF266	19
CU457734.3	CHR_HSCHR19LRC_COX1_CTG3_1
AL353795.3	9
MRPL51	12
C9orf131	9
AL354733.2	9
PTGS1	9
RPS29P10	2
IGFN1	1
AC034234.1	5
ANKRD20A17P	4
AC092343.1	5
AC119751.5	4
PART1	5
NET1	10
AP000867.1	11
IGLJCOR18	18
GKAP1	9
GLB1L3	11
FAM161B	14
AL355798.1	10
CLEC17A	19
SETP21	5
SUV39H1	X
RHOJ	14
AC006064.5	12
AIP	11
BTNL8	5
HSD17B7	1
AL139193.2	14
NCAPD2	12
AL096869.2	14
HELLPAR	12
AC093023.1	12
PTGR2	14
LINC02456	12
AL122020.2	14
PDE4D	5
HECTD1	14
IGLON5	19
SLC4A1	17
AL122020.1	14
AL139193.1	14
AC107871.1	15
PARPBP	12
SLC25A6P6	6
AL358972.1	6
AC103925.1	1
AC231533.1	X
AC008403.1	19
AP000859.1	11
IFITM4P	CHR_HSCHR6_MHC_MANN_CTG1
GRWD1	19
AC079341.2	4
AL049871.1	14
CFAP77	9
PIAS1	15
CCDC17	1
AC020604.1	2
AC079906.1	12
IDH1-AS1	2
HLA-V	CHR_HSCHR6_MHC_MANN_CTG1
TBC1D3D	17
MAEL	1
PTPN23	3
IDH1	2
SIRT1	10
SOCS5	2
MPDZ	9
AC099668.1	3
TADA2A	CHR_HSCHR17_7_CTG4
MRGPRX13P	11
AC009276.1	7
MST1	3
HCG4	CHR_HSCHR6_MHC_MANN_CTG1
TUBB3P2	7
SLC25A51P4	11
LINC01119	2
FEM1AP3	6
GPHB5	14
VSIG10L	19
PCED1B-AS1	12
OR7E87P	11
LINC01118	2
AFF2-IT1	X
UNC93B6	11
KRTAP5-11	11
TBC1D3C	17
AL359692.1	9
TRIM15	CHR_HSCHR6_MHC_DBB_CTG1
AC016722.1	2
AC008750.3	19
KRTAP5-14P	11
APBB1IP	10
AC011611.5	12
NCR3	CHR_HSCHR6_MHC_MANN_CTG1
CES1P2	16
BARHL1	9
AMIGO2	12
PMCH	12
AC119044.1	12
AC131237.1	3
AC046176.1	8
KCNJ14	19
AC138150.2	17
NAXE	1
TCF19	CHR_HSCHR6_MHC_MCF_CTG1
AC079382.1	3
SLC39A7	CHR_HSCHR6_MHC_QBL_CTG1
HEXIM1	17
PCED1B	12
AC079382.2	3
AC138150.1	17
RPL12P6	14
AC010265.1	5
AC142472.1	17
ANXA6	5
AL360268.2	9
AC010261.1	5
AC138811.1	16
EPB41L4A	5
HEXIM2	17
AC011451.4	19
HLA-P	CHR_HSCHR6_MHC_MANN_CTG1
ADGRB1	8
AL391840.3	6
SMG1	16
AL133279.2	14
RPL7AP7	CHR_HSCHR6_MHC_MANN_CTG1
CLDND2	19
RPS29P12	5
AL133279.3	14
CALML4	15
RPL21P127	18
AL160287.1	10
ELMO3	16
FAM238A	10
MICG	CHR_HSCHR6_MHC_MANN_CTG1
AC008750.5	19
COX6A1P2	6
AC008750.8	19
AL139132.1	1
SELENOWP1	1
FAM20B	1
SAA2-SAA4	11
AC233968.1	17
AC008750.4	19
RPL12P2	6
ACOT9	X
AL133279.1	14
ETFB	19
CLEC12B	12
AC114495.1	1
AURKC	19
SLC9A8	20
AL390961.1	10
RBMS3-AS3	3
KCNK10	14
FAM238B	10
SAA2	11
SSX6P	X
RXRB	CHR_HSCHR6_MHC_QBL_CTG1
HMGN2P40	15
ZCWPW2	3
NPS	10
RAB19	7
AC102945.1	8
CCDC30	1
SMIM18	8
SLC25A25	9
NKAIN1	1
GTF2E2	8
AC074198.2	4
AL162615.1	20
ALB	4
MTND1P5	8
CLEC12A-AS1	12
MTCO1P4	8
SLC37A3	7
ITGA4	2
SPATA2	20
TBP	6
CLEC12A	12
SELENOOLP	10
AL390961.3	10
NR4A1AS	12
CASKIN2	17
AC098650.1	3
FAM96AP1	3
AC093142.1	3
NR4A1	12
PIM1	6
MAPK6P2	21
PADI2	1
AP000959.1	21
CES1P1	16
AP000949.1	21
NRTN	19
AC104126.1	5
AP001255.1	21
AP001116.1	21
RPL22L1	3
ZNF299P	21
AC010261.2	5
AL365214.3	6
AC068400.1	CHR_HSCHR17_7_CTG4
TBC1D3E	17
AL357514.1	6
AC004099.1	CHR_HSCHR17_7_CTG4
MSANTD2P1	21
AL358942.1	6
EPB41L4A-AS1	5
AL450345.2	6
AL513493.1	1
MROH4P	8
SETP15	X
AL360085.1	6
SAA4	11
AL360015.1	6
AL160191.1	14
FCF1P10	6
AL121827.2	20
AL450345.1	6
AL049695.1	6
ARC	8
NKAIN4	20
SOCS5P5	6
AL589684.1	6
SLC8A3	14
AL133538.1	6
AC078993.1	X
LINC02518	6
AL136100.1	6
AL022315.1	22
GAGE12J	X
AL513123.1	6
GRPR	X
RPS27AP11	6
C6orf118	6
IRAK1	X
MUC20	CHR_HSCHR3_5_CTG3
LINC02541	6
MAGEB17	X
PPP2R5E	14
GYG2	X
EIF5A2	3
FP475955.1	21
EEF1A1P1	21
TRIM69	15
FP475955.4	21
AP000459.3	21
TLR10	4
TTC13	1
TMEM94	17
AP001429.1	21
GAGE10	X
TYROBP	19
AC024224.2	12
MUC20-OT1	CHR_HSCHR3_5_CTG3
RHBDL2	1
CLEC1B	12
AC067904.3	8
AC067904.1	8
TUBAP	21
FUT6	19
TTC3	21
AC067904.2	8
AC090150.2	8
AL391005.1	10
STKLD1	9
AC090150.1	8
RPL6P30	X
IKZF1	7
AC073909.1	X
SPACA5B	X
MEIS3	19
EIF1P2	1
FO393415.3	6
ASNSD1	2
AL161629.1	9
FO393415.2	6
RRAGC	1
AC084724.1	4
SIN3A	15
SLC2A2	3
AC244636.1	X
MARCKS	6
AC244636.2	X
SSXP3	X
MROCKI	6
FO393415.1	6
AL138895.1	9
ADAMTS13	9
AL139260.1	1
PTPN18	2
AC012488.2	2
RUVBL2	19
ASDURF	2
GJA9	1
RPL39P34	19
AC022150.1	19
LRFN3	19
ZNF701	19
AL139260.3	1
SNRPA1	15
KIAA1211L	2
AC068234.1	17
NAIF1	9
MYCBP	1
AF038458.1	19
AF038458.3	19
AC040934.1	17
VN1R67P	16
AL162424.1	9
AF038458.2	19
GAGE2E	X
AC068234.3	17
GAGE13	X
ITGB3	17
SDHAF1	19
VN1R3	16
AC002519.2	16
VIPR1	3
RBM22P13	16
AC061708.1	3
GAGE12B	X
LINC00945	21
KLF7P1	3
AC034105.2	16
DUSP14	CHR_HSCHR17_7_CTG4
AL139260.2	1
OLIG2	21
MEGF8	19
RAB40AL	X
ZNF808	19
Z95624.1	X
Z93943.1	X
LINC02783	1
SMIM24	19
Z73361.1	X
AP006547.1	8
AL590644.1	1
FOXI2	10
AC108002.2	8
OLIG1	21
GYG2-AS1	X
AC108067.1	4
BUB1P1	10
BMPR1B-DT	4
AC243772.1	1
AL360268.1	9
AC034105.3	16
AP000282.1	21
TBC1D3	17
C21orf62-AS1	21
ZNF267	16
CLRN3	10
SLC25A25-AS1	9
CDC42EP5	CHR_HSCHR19_4_CTG3_1
AGAP13P	10
AC068234.2	17
AC007993.1	17
AC005551.1	19
MIR4290HG	9
AC007993.3	17
FRMPD2B	10
FAM215A	17
AP000459.2	21
EFCAB13	17
PKLR	1
AP000961.1	21
AC007993.2	17
AP000474.1	21
LINC01976	17
AP000474.2	21
NPEPPSP1	17
IGFBP3	7
KPNA2P2	7
AP000477.2	21
AC002069.3	7
AP000281.3	21
AC002069.2	7
AP000280.1	21
AC118658.1	15
AP000477.1	21
LUNAR1	15
LINC01690	21
AP000477.3	21
FERP1	X
EIF4A1P13	7
PQLC1P1	7
AP000470.1	21
BEX1	X
EEF1A1P28	7
C21orf62	21
AC243962.1	19
AC002069.4	7
PEBP1P3	CHR_HSCHR1_3_CTG31
THOC2	X
LILRP1	19
AC002127.1	7
POU5F1	CHR_HSCHR6_MHC_MCF_CTG1
AC245128.2	19
AL157402.3	CHR_HSCHR1_3_CTG31
AC036108.1	15
TRPC3	4
GLOD5	X
AC036108.2	15
PTPRC	CHR_HSCHR1_3_CTG31
AP000281.2	21
SYNM	15
SNRNP200	2
LINC01684	21
RNF114	20
LILRP2	19
CADM3-AS1	1
ACKR1	1
ZNF137P	19
SMG1P1	16
AC068338.2	15
AC034105.4	16
AC105137.2	15
AC142381.4	16
PRR3	CHR_HSCHR6_MHC_SSTO_CTG1
HCN3	1
IGHV1OR16-3	16
ZNF83	19
NEIL1	15
CADM3	1
AC142381.1	16
AC231533.2	X
AC034105.1	16
AC069029.1	15
AC034105.5	16
PGPEP1L	15
TLR1	4
AC142381.3	16
FBLN2	3
AC055807.1	15
LINC01689	21
IGF1R	15
BX927141.1	CHR_HSCHR6_MHC_MANN_CTG1
CLK2	1
HCG4P8	CHR_HSCHR6_MHC_MANN_CTG1
FP475955.2	21
GNL1	CHR_HSCHR6_MHC_SSTO_CTG1
BX927141.2	CHR_HSCHR6_MHC_MANN_CTG1
IGHV3OR16-9	16
HLA-H	CHR_HSCHR6_MHC_MANN_CTG1
IGHV1OR16-1	16
HLA-G	CHR_HSCHR6_MHC_MANN_CTG1
ZMYND12	1
AC108075.1	4
TLR6	4
CTPS2	X
UBE2E2	3
AC005730.1	17
BAP1	3
NPIPB5	16
AC231760.1	X
AL445669.1	1
PPCS	1
HSF2BP	21
AC022150.4	19
SPECC1	17
AC022150.2	19
ZMYM4-AS1	1
AL133500.1	X
RPL5P4	1
ZMYM4	1
CITED1	X
TMSB4XP1	1
AL445669.2	1
MOBP	3
AC121251.1	3
KIFC2	8
AC068338.3	15
CU634019.6	21
RPEP5	2
OR7E4P	11
KIR2DL3	19
TBR1	2
AP000867.3	11
H2BS1	21
AP000867.4	11
RPL31P1	21
MAN2C1	15
RPS3AP41	11
PPIAP76	4
AC245128.1	19
MRPL45	17
AC121154.1	4
AC138646.1	8
KIR2DS4	19
AC100870.1	8
RPL3P9	8
AC141586.1	16
AC010776.1	18
AC090213.1	18
VIPR1-AS1	3
DOHH	19
KIR3DL1	19
AC124014.1	7
CCBE1	18
AC141586.4	16
SP7	12
PDPK2P	16
AC097517.1	2
MIR7515HG	2
AC092919.2	3
AC133530.1	4
GSEC	11
AC009487.4	2
AC092919.3	3
REXO4	9
AP001318.2	11
CU634019.5	21
FAM86C1	11
EPB41L4A-DT	5
HMGB3P16	5
DCPS	11
RPS4X	X
AC099794.1	1
AC137549.1	5
CU634019.3	21
AC099794.2	1
AC097474.1	4
LINC02200	5
CCNF	16
SLC4A10	2
AL162400.3	1
LINC01739	1
AC016229.1	18
TNIK	3
AL606534.6	CHR_HSCHR1_3_CTG32_1
AC010776.2	18
AL162400.1	1
LINC01347	CHR_HSCHR1_3_CTG32_1
AL162400.2	1
AC010776.3	18
FOXH1	8
RPS26P54	18
GLUD1P4	18
AC245047.7	X
GRIPAP1	X
JRK	8
SUSD5	3
MTND2P14	3
MTND4P16	3
AKIRIN1	1
AC117435.1	3
ERCC6L	X
UBE2E1-AS1	3
MTND4LP3	3
CNOT8	5
CAPN2	1
AC231656.1	X
TIRAP	11
UBE2E1	3
AC063944.2	3
AC092338.1	16
RPS3AP15	3
AC021188.1	2
AC080097.2	3
AC133041.1	3
ATP5MC3	2
DUBR	3
AC092338.2	16
RRN3P3	16
AC108724.1	3
AL353579.1	6
AC092058.1	3
OR7E121P	3
C9orf64	9
AC096543.1	1
KIR2DL1	19
RPSAP65	1
UNC93B3	3
SNRPCP14	11
AP003498.1	11
LINC00466	1
CDR2	16
AL096712.1	6
NETO1	18
AL096712.2	6
AC106820.5	16
OR2H5P	CHR_HSCHR6_MHC_DBB_CTG1
PPY	17
OR2H2	CHR_HSCHR6_MHC_DBB_CTG1
AC003043.3	17
S100G	X
AC106820.6	16
AC106820.3	16
TMEM217	6
DUX4L26	3
FAM242A	20
AP003498.2	11
CLUHP10	3
GABBR1	CHR_HSCHR6_MHC_DBB_CTG1
AL606534.7	CHR_HSCHR1_3_CTG32_1
ALG1L9P	11
SQOR	15
PSCA	8
GPR179	17
LHB	19
RPL23AP49	3
ZNF705E	11
HDAC8	X
AC108724.2	3
FRG2C	3
MFSD13B	16
ENPP7P8	11
AC096649.3	2
MND1	4
AP003498.3	11
AC084734.1	8
SLC6A1	3
AGGF1P3	3
RARRES2P1	3
AC093331.1	8
FRG1BP	20
RUNDC3A	17
BX323046.1	1
MTCO1P35	3
MLLT10P1	20
KIR2DL4	19
TBC1D22B	6
AC018688.2	20
MTATP6P22	3
ARL4AP4	3
ARSD-AS1	X
LAIR2	CHR_HSCHR19_4_CTG3_1
ARSD	X
NDUFB4P2	5
MTND6P6	3
TECRP2	4
AP001318.1	11
AC109486.1	5
AC023301.1	18
AC008833.1	5
ANKRD20A21P	20
LINC00882	3
AC123900.1	3
CU634019.2	21
POLR2LP1	6
CEL	9
SLC29A1	6
C6orf47	CHR_HSCHR6_MHC_COX_CTG1
AC096543.2	1
NCKAP1L	12
C6orf47-AS1	CHR_HSCHR6_MHC_COX_CTG1
HRH3	20
CES1	16
DEFB115	20
AC245047.2	X
AC245047.4	X
AC245047.3	X
DKKL1P1	20
AC245047.6	X
AL121723.1	20
ABRACL	6
IMP4	2
AC245047.1	X
AC245047.5	X
SSX9P	X
AL160191.3	14
LINC02516	4
AL160191.2	14
RANP5	1
AC245047.8	X
EFCAB2	1
SSX1	X
AC097376.3	4
KCTD9P1	17
ACTL10	20
AC004702.1	17
SHROOM2	X
SCAMP4	19
UPF3AP2	17
GLB1L2	11
AC002116.1	19
NXF3	X
AC008088.1	17
NAA15	4
CCDC144CP	17
NECAB3	20
SYNE4	19
RUNDC3A-AS1	17
CELP	9
SSX5	X
IL6RP1	9
AL161629.2	9
AL353649.1	9
HMGN1P33	X
TOR3A	1
EIF5P1	X
OR7E31P	9
TXLNB	6
OR7E116P	9
KDM4B	19
RSL1D1	16
AL162386.2	9
ARVCF	22
AC119751.2	4
AC119751.8	4
AC097533.1	4
LINC01485	5
AC090311.1	18
AC090241.2	18
AC141586.2	16
ALKBH6	19
ADGRE3	19
AC096666.1	2
BLOC1S6	15
AL592429.1	6
SOCS7	17
CTBP2P10	21
RPL6P5	2
CCDC54	3
ATP5PBP6	6
ST8SIA5	18
AC119751.7	4
MTCO3P35	3
HECA	6
MTND3P6	3
AC068789.1	12
AC108039.1	2
ANKRD50	4
AC063944.1	3
REXO1L8P	8
MTCO3P42	4
HSPA8P3	10
GAGE12C	X
AL031772.1	6
PDSS1	10
Z75746.1	X
CU634019.4	21
AC074043.1	3
AC079163.1	2
REXO1L3P	8
KIR3DL3	19
REXO1L1P	8
MTND5P16	3
SH3GLB1	1
AC092484.1	2
FCF1P3	3
KIF1B	1
AC079163.2	2
AC063944.3	3
MTND1P16	3
GAGE12D	X
AL390205.1	6
TTC3-AS1	21
AC136624.2	16
CITED2	6
AC136624.3	16
AC074198.1	4
LRRC71	1
AC040160.3	16
NOMO3	16
ADAT3	19
SMIM31	4
AC090241.3	18
LINC01625	6
PDILT	16
LINC01508	9
AC005261.4	19
ABI1	10
ZNF805	19
ADAM21P1	14
KIR3DP1	19
KIR2DP1	19
AL589763.1	1
PHF7	3
AL359636.1	9
AL356512.1	1
REXO1L12P	8
AC093732.2	2
AL592429.2	6
AC016722.2	2
AC062022.1	2
AC106796.1	16
AC009487.2	2
NDUFC1	4
AC009487.1	2
CU633904.3	21
AC243772.2	1
MCFD2	2
ZNF460-AS1	19
FCGR1A	1
AC009487.3	2
CDCP1	3
AC062022.2	2
AL158850.1	6
AC079248.2	2
ZNF460	19
KRT18P46	2
ZNF717	3
CLDN34	X
COX16	14
AL158837.1	1
GATA1	X
AL392003.2	1
TXNRD2	22
TAF13	1
BHLHE41	12
AC079248.3	2
AC005261.6	19
AL451050.1	1
AC079248.1	2
OR1J1	9
REXO1L11P	8
AP000640.2	11
CCDC190	1
ADGRE2	19
DUSP27	1
OR1N1	9
P2RY6	11
RPL37A	2
OR1J4	9
LINC00960	3
AC022509.1	12
H2BC18	1
OR1N2	9
ERVK13-1	16
SP1	12
AL356804.1	14
AL359636.2	9
TMEM167B	1
SYNJ2BP	14
AC022509.3	12
AC023051.2	12
RBM45	2
OR1Q1	9
LINC01501	9
AC055720.3	12
AC022509.5	12
AL356488.3	1
OR1L8	9
AC023051.1	12
MGARP	4
SYNJ2BP-COX16	14
AC091874.3	5
PSORS1C3	CHR_HSCHR6_MHC_MCF_CTG1
AC024145.1	12
OR1H1P	9
AC091874.2	5
OR1J2	9
MRPS14	1
HCG27	CHR_HSCHR6_MHC_MCF_CTG1
OR1B1	9
ITPR2	12
CR759815.1	CHR_HSCHR6_MHC_MCF_CTG1
GAGE12F	X
FABP5P7	11
OR10V2P	11
KDM6A	X
AP000640.1	11
ARMH3	10
OR10Y1P	11
DIRAS2	9
RAB33B	4
AC099535.2	3
AC090527.3	15
Z99127.4	1
OR10V3P	11
OR10V1	11
CACYBP	1
AL603764.1	10
AC024592.2	19
AC097376.2	4
CDC42EP1	22
STX3	11
FUT3	19
GPA33	1
AL603764.2	10
H3C13	1
ZNF804B	7
AC008687.4	19
FAXDC2	5
RPS24P8	3
DNM3OS	1
GAGE12G	X
C10orf120	10
TMEM158	3
CU633904.4	21
TEX47	7
H4C14	1
AC091874.1	5
RPL17P12	2
AL356488.2	1
LNCOC1	8
AC093084.1	2
AL356488.1	1
AC008746.2	CHR_HSCHR19_4_CTG3_1
EFNB3	17
H3C14	1
GAGE1	X
AC002383.1	7
DNM3-IT1	1
PABPC1P2	2
RRP1B	21
LY6K	8
PIGC	1
AC103881.1	2
CGB3	19
OR7E109P	9
SLC4A7	3
TSEN15	1
H2AC18	1
EPS8	12
CALM2	2
AC142381.2	16
RANP9	8
AC133485.6	16
NTF6A	19
MTND2P32	8
H2BC20P	1
BTNL3	5
HERC2P4	16
CGB2	19
AC090204.1	8
AC105137.1	15
H2BC19P	1
PARD3-AS1	10
VARS1	6
RPL13P4	15
ZBTB8OSP1	4
SS18L2P1	10
OR7E108P	9
KRT18P4	20
H2AC19	1
GAGE2A	X
AC024592.3	19
AC008687.1	19
DNM3	1
GAGE12H	X
HPS6	10
LRBA	4
MTND1P6	8
ARV1	1
CGB1	19
AC119751.1	4
AL500527.1	10
H4C15	1
RPS24P7	2
AC244197.3	X
AL500527.2	10
NTF6G	19
PYY	17
AC119751.6	4
AC055720.1	12
AC133485.7	16
AC108039.2	2
CU633904.2	21
SSPN	12
NDUFA11	19
AC008737.2	19
RPSAP59	X
GAGE12E	X
SNX18P24	4
H3C15	1
AC244197.2	X
AC119751.4	4
C8orf86	8
AC239868.1	1
DDX1	2
H2BC21	1
ACSM5	16
C20orf144	20
CXorf40A	X
NAGS	17
AC069120.1	8
H2AC20	1
AC019176.2	8
FUT5	19
REXO1L10P	8
DPY19L2P4	7
REXO1L9P	8
REXO1L2P	8
AC024592.1	19
STEAP1	7
BOLA1	1
AC022509.4	12
AC022509.2	12
FAT4	4
AP000402.1	21
AC055720.2	12
AP000146.1	21
AP000235.1	21
AC073321.1	2
H2AC21	1
LINC01692	21
PSMB3P2	2
AC019176.3	8
LINC01280	2
AC007718.1	8
AP001342.1	21
AC137056.1	16
AC091193.1	8
NTF6B	19
MICOS10P2	17
RPL23AP54	8
RNF5P1	8
AC004944.1	8
TAS2R7	CHR_HSCHR12_2_CTG2
AC004969.1	7
AC008687.5	19
AC084768.1	8
LILRB2	CHR_HSCHR19LRC_COX1_CTG3_1
STEAP2-AS1	7
TAS2R8	CHR_HSCHR12_2_CTG2
NFU1P1	3
CGB5	19
PDE10A	6
TAS2R9	CHR_HSCHR12_2_CTG2
STEAP2	7
CALML5	10
AP000233.2	21
RPL10P12	12
AC016813.2	8
PLEKHM1P1	17
AL158011.2	1
LINC01911	2
C6orf136	CHR_HSCHR6_MHC_MCF_CTG1
AP000233.1	21
HSPBP1	19
GSR	8
BMPR1B	4
CGB8	19
MSH5	CHR_HSCHR6_MHC_SSTO_CTG1
RAP1B	12
MRTO4	1
AC111182.2	17
SEPTIN9-DT	17
AC068594.1	17
C1orf194	1
AC009446.1	8
AP001341.1	21
MICAL2	11
ODF2-AS1	9
AC007216.3	16
NDUFS5	1
AP001340.1	21
BPTFP1	17
RPL13AP7	21
GSPT1	16
KPNA2P3	17
AC008687.6	19
ARHGAP27P1-BPTFP1-KPNA2P3	17
SEPTIN9	17
RARS1P1	12
SMCO2	12
AC103810.3	17
LHCGR	2
AC132812.1	17
AC104012.2	8
AC008687.3	19
AC008687.2	19
AC008687.7	19
RNF5	CHR_HSCHR6_MHC_MANN_CTG1
THEM6	8
CALML3	10
CGB7	19
CTBP2P9	21
DHX16	CHR_HSCHR6_MHC_MCF_CTG1
CALML3-AS1	10
AC108002.1	8
AC104027.1	8
LINC00893	X
EDC3	15
AL732437.1	10
NTF4	19
KIAA1324	1
AL732414.1	1
FAM89A	1
LGALS2	22
AC008687.8	19
ODF2	9
AL109810.1	1
AL445228.2	1
TTC7A	2
AL445228.3	1
MEMO1P4	X
WWC3-AS1	X
AMHR2	12
WWC3	X
SLURP1	8
AL732437.3	10
AL732437.2	10
RPL13AP	CHR_HSCHR6_MHC_DBB_CTG1
TMEM183AP1	CHR_HSCHR6_MHC_DBB_CTG1
UBD	CHR_HSCHR6_MHC_DBB_CTG1
PKP1	1
LINC02677	10
IGFBP2	2
IDSP1	X
CEP170	CHR_HSCHR1_3_CTG32_1
LINC02678	10
AL365356.2	10
LINC02657	10
PRDX2P2	10
IDS	X
AC022149.1	19
AC022149.2	19
PADI1	1
AC073082.1	2
SNAI1	20
ZNF333	19
STON1	2
CHCHD2P1	X
LINC02635	10
LYPD2	8
AL078645.2	1
AL713852.1	1
AL078645.1	1
AL713852.2	1
KIR3DX1	CHR_HSCHR19_4_CTG3_1
C1orf21	1
AC122108.3	15
AC007216.2	16
COX6CP1	16
TMEM106C	12
SORD2P	15
AC007216.4	16
AC067838.1	8
AC062032.1	2
AC122108.2	15
STON1-GTF2A1L	2
AC104664.1	4
AC100835.1	15
LYNX1	8
TMEM248P1	4
AC100835.2	15
AL390961.2	10
NUP58P1	4
TINAG	6
AC018678.1	2
BAZ1A	14
AC009480.2	2
MSH5-SAPCD1	CHR_HSCHR6_MHC_SSTO_CTG1
C1orf105	1
LINC00602	6
TSPAN15	10
CLK3	15
AL590302.1	6
FP236241.2	21
AL590302.2	6
TRERNA1	20
